TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;31.937.765/0001-86;CARMEN FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;38549416.80
FI;31.938.348/0001-58;MILES ACER LONG BIAS TB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;33027455.06
FI;31.938.472/0001-13;MILES ACER LONG BIAS MARSEILLE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;39401106.76
FI;31.943.951/0001-28;MMCP QI FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;16445691.90
FI;31.943.956/0001-50;GIESSEN FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;14766912.06
FI;31.943.965/0001-41;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCA;2021-06-30;302115467.51
FI;31.943.973/0001-98;ITAÚ NAVI LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;302364564.34
FI;31.943.981/0001-34;RPS PREV ABSOLUTO FUNDO DE INVESTIMENTO PREVIDÊNCIA MULTIMERCADO MASTER;2021-06-30;279287484.83
FI;31.943.990/0001-25;RPS PREV ABSOLUTO ITAÚ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;265273231.74
FI;31.943.993/0001-69;BAHIA AM CHARRUA II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;248162131.68
FI;31.943.995/0001-58;TRUXT S II LONG BIAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;523609210.33
FI;31.943.998/0001-91;GLADIADOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;248301052.32
FI;31.944.006/0001-40;NEO CONSTELAÇÃO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-06-30;133971635.85
FI;31.944.012/0001-06;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;1280925276.54
FI;31.944.015/0001-31;CANVAS ENDURO PREVIDENCIÁRIO ITAÚ FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO;2021-06-30;727498456.22
FI;31.944.019/0001-10;CANVAS ENDURO I PREVIDENCIÁRIO ITAÚ FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO;2021-06-30;553271097.08
FI;31.951.995/0001-08;TRIUS MACRO ADVANCED FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;38547966.70
FI;31.961.612/0001-74;SCHRODER HIGH GRADE ADVISORY FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-06-30;152793451.97
FI;31.961.674/0001-86;KOI APEX INFINITY 8 LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-06-30;13955220.35
FI;31.961.936/0001-02;APEX ESTRATÉGIA INFINITY 8 LONG BIASED FI EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-06-30;68617236.44
FI;31.962.028/0001-33;TIME MACHINE FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;22965951.76
FI;31.962.100/0001-22;SPARTA PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-06-30;237497523.40
FI;31.963.125/0001-40;ESSENTIAL PLANNER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;6800226.20
FI;31.963.210/0001-09;ESSENTIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;8556195.54
FI;31.963.220/0001-44;ABSOLUTE VERTEX RED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;623661585.62
FI;31.963.246/0001-92;SERRA DE BRAGANÇA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;7752027.39
FI;31.963.249/0001-26;BB RENDA FIXA LONGO PRAZO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM COTAS DE FI;2021-06-30;275068506.24
FI;31.963.292/0001-91;TALLÍNN FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;166934782.33
FI;31.963.315/0001-68;BB PRIMORDIUM RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2021-06-30;154160430.79
FI;31.963.337/0001-28;DAHLIA 70 ADVISORY XP SEGUROS PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;388208873.34
FI;31.963.396/0001-04;DEVANT MAGNA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-06-30;8130733.59
FI;31.963.459/0001-14;DAHLIA 100 FIFE PREVIDENCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;447774748.19
FI;31.963.539/0001-70;BRASILPREV TOP IDKA PRE 5A FUNDO DE INVESTIMENTO RENDA FIXA;2021-06-30;2934437892.28
FI;31.963.591/0001-26;BB CONEXÃO ML MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CRÉDITO PRIVADO;2021-06-30;12661974.02
FI;31.963.604/0001-67;SERRA DO CIPO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2021-06-30;58979602.66
FI;31.963.625/0001-82;ZION CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;11019957.93
FI;31.963.650/0001-66;VALUTE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;317704170.06
FI;31.964.001/0001-80;GK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;30580911.46
FI;31.964.019/0001-81;051 CAPITAL - COLORADO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;30603832.86
FI;31.964.047/0001-07;ESTONTA FUNDO DE INVESTIMENTO DE ACOES INVESTIMENTO NO EXTERIOR;2021-06-30;24160270.78
FI;31.964.074/0001-71;BTGP MOBIUS EMERGING MARKETS FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-06-30;127505450.91
FI;31.964.132/0001-67;FOURWINDS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;28456786.27
FI;31.964.159/0001-50;MOGNO PANTANAL FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-06-30;27366654.59
FI;31.964.184/0001-33;CRUZEIRO FUNDO DE INVESTIMENTO DE ACOES INVESTIMENTO NO EXTERIOR;2021-06-30;11968975.05
FI;31.964.202/0001-87;YELLOWTAIL FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;13862918.01
FI;31.964.228/0001-25;BTG PACTUAL NSP PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;19839624.11
FI;31.964.347/0001-88;LM PREVIDENCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;16452237.15
FI;31.964.408/0001-07;ABC II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;165798250.98
FI;31.964.457/0001-40;BTGP MFS MERIDIAN PRUDENT CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-06-30;280355318.83
FI;31.964.487/0001-56;BTG PACTUAL EQUITY TOF FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;247447650.50
FI;31.964.541/0001-63;REACH AGATHA FUNDO DE INVESTIMENTO DE ACOES INVESTIMENTO NO EXTERIOR;2021-06-30;59992738.20
FI;31.964.900/0001-82;BB AIC MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CRÉDITO PRIVADO;2021-06-30;32089731.67
FI;31.964.929/0001-64;BB TOP RENDA FIXA IRF-M 1 FUNDO DE INVESTIMENTO;2021-06-30;2484504268.61
FI;31.964.961/0001-40;BB AÇÕES GLOBAIS INDEXADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;2021-06-30;939399394.93
FI;31.972.790/0001-09;INTER MRV FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2021-06-30;128439106.94
FI;31.975.598/0001-68;BB MULTIMERCADO BRASILPREV EXTERIOR III INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO FI;2021-06-30;483782677.85
FI;31.981.829/0001-46;BB ESPELHO MULTIMERCADO ADAM MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2021-06-30;25991614.71
FI;31.981.852/0001-30;BB ESPELHO MULTIMERCADO TRUXT I MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2021-06-30;30050964.60
FI;31.981.990/0001-10;BB GBGHO MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CRÉDITO PRIVADO;2021-06-30;13379938.53
FI;32.006.888/0001-66;ALIANZA OFFICES - FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO CRÉDITO PRIVADO;2021-06-30;33408300.27
FI;32.007.059/0001-06;TELLUR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;397220.76
FI;32.032.748/0001-62;QQN FUNDO DE INVESTIMENTO MULTIMERCADO -  CRÉDITO PRIVADO;2021-06-30;60736814.53
FI;32.033.267/0001-71;SPIKE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;52940781.45
FI;32.033.283/0001-64;OLAF FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;2043904340.98
FI;32.040.926/0001-05;ALLENFELD FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;25612555.48
FI;32.041.557/0001-67;RPS LONG BIAS SELECTION FUNDO DE INVESTIMENTO DE ACOES;2021-06-30;164415254.97
FI;32.041.623/0001-07;RPS LONG BIAS SELECTION D30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-06-30;145048203.14
FI;32.041.670/0001-42;LOGOS LONG BIASED MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;32463156.72
FI;32.041.693/0001-57;G5 MAX FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CREDITO PRIVADO;2021-06-30;7564192.84
FI;32.041.825/0001-40;PERSEVERA COMPASS ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;120882953.71
FI;32.041.853/0001-68;G5 CRPR II FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-06-30;48591437.29
FI;32.041.875/0001-28;TORK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES ACCESS;2021-06-30;134097431.17
FI;32.042.164/0001-78;ZAFFIRO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;155745875.73
FI;32.042.243/0001-89;MONTE CARLO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;21405538.78
FI;32.044.389/0001-63;G3 KINEA FUNDO INCENTIVADO EM INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;2021-06-30;71202685.34
FI;32.044.741/0001-60;DEGAS KINEA FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRAESTRUTURA RENDA FIXA CP;2021-06-30;41522652.72
FI;32.044.932/0001-22;FAPATRI KINEA FUNDO INCENTIVADO EM INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;2021-06-30;46706909.06
FI;32.045.039/0001-11;PRATA 51 KINEA FUNDO INCENTIVADO EM INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;2021-06-30;69912333.74
FI;32.045.085/0001-10;SETOLA KINEA FUNDO INCENTIVADO EM INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;2021-06-30;61962270.22
FI;32.045.116/0001-33;ROSA DOS VENTOS KINEA FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRAESTRUTURA RF CP;2021-06-30;43041015.60
FI;32.045.208/0001-13;IBIUNA PREVIDÊNCIA IT FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;525834973.65
FI;32.064.571/0001-86;SHARP LONG BIASED MASTER FUNDO DE INVESTIMENTO DE AÇÕES;2021-06-30;3650145643.85
FI;32.064.707/0001-58;FOUNTAINHEAD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;84073034.72
FI;32.064.780/0001-20;XP SEGUROS FUNDO DE INVESTIMENTO MULTIMERCADO MACRO MASTER PREVIDENCIÁRIO;2021-06-30;54442897.82
FI;32.064.861/0001-20;JGP STRATEGY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO FEEDER XI;2021-06-30;693976392.84
FI;32.064.950/0001-76;XP SEGUROS HORIZONTE FI EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2021-06-30;1265860944.13
FI;32.065.041/0001-52;XP SEGUROS FUNDO DE INVESTIMENTO INFLAÇÃO RENDA FIXA PREVIDENCIÁRIO;2021-06-30;194109511.05
FI;32.065.814/0001-09;AVANTGARDE MULTIFATORES FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;35072578.44
FI;32.068.007/0001-31;SHARP LONG BIASED FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-06-30;1454453976.65
FI;32.071.783/0001-90;ABSOLUTE PACE LONG BIASED MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;1313045407.10
FI;32.072.964/0001-31;JGP EQUITY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO FEEDER XI;2021-06-30;74546909.56
FI;32.073.525/0001-43;ABSOLUTE PACE LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-06-30;486186630.15
FI;32.074.840/0001-95;CLAVE ALPHA MACRO ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;35961365.30
FI;32.075.119/0001-10;ARX HEDGE MASTER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2021-06-30;82416809.42
FI;32.075.204/0001-88;FIGUEIRA FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;18424378.57
FI;32.075.262/0001-01;UNIFINANCE MLM FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;16209109.45
FI;32.075.364/0001-27;HAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST MULTIMERCADO INVEST NO EXT;2021-06-30;12976467.56
FI;32.075.594/0001-96;MILES ACER LONG BIAS P FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;50971144.54
FI;32.076.219/0001-60;ABSOLUTE VERTEX S FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;468804844.04
FI;32.088.041/0001-78;HANS FUNDO DE INVESTIMENTO MULTIMERCADO E INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2021-06-30;2327617243.00
FI;32.101.886/0001-56;SCC FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;58549948.97
FI;32.101.935/0001-50;DUST FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;2021-06-30;17972529.82
FI;32.102.131/0001-76;ARX EVEREST FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-06-30;196318549.10
FI;32.102.192/0001-33;GEO EMPRESAS GLOBAIS EM REAIS FI EM COTAS DE FI DE AÇÕES INVESTIMENTO NO EXTERIOR;2021-06-30;86376890.13
FI;32.102.289/0001-46;ATMS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-06-30;593554215.77
FI;32.138.351/0001-50;BB ESPELHO MULTIMERCADO AZ QUEST TOTAL RETURN PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FI;2021-06-30;35822251.55
FI;32.138.635/0001-46;VIC QUATÁ FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;98712516.83
FI;32.138.770/0001-91;NAVI COMPASS MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;187733180.08
FI;32.138.793/0001-04;NAVI COMPASS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;187504776.64
FI;32.138.809/0001-70;GARUPA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;24822345.98
FI;32.138.843/0001-45;ICATU VANGUARDA CENTRAL AILOS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;176654561.75
FI;32.138.958/0001-30;RFT UPANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;28160626.76
FI;32.139.630/0001-38;JUPIÁ FICFI MULTIMERCADO CRÉDITO PRIVADO IE;2021-06-30;53549117.74
FI;32.139.683/0001-59;SETOLA FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;192944749.43
FI;32.139.747/0001-11;BAHIA AM VALUATION PVT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-06-30;34136193.04
FI;32.139.841/0001-70;BAHIA AM VALUATION SELEÇÃO AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2021-06-30;291564197.77
FI;32.139.900/0001-00;VEROCA IMP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;12865241.97
FI;32.140.660/0001-64;PSS ÂNGULO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;67490765.80
FI;32.158.169/0001-60;BRASILPREV TOP ASG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;537856530.61
FI;32.158.371/0001-92;AZ QUEST B PREVIDÊNCIA FIFE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;763198374.68
FI;32.158.382/0001-72;KAPITALO KAPPA CSHG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;345295678.09
FI;32.158.393/0001-52;IBIUNA LONG SHORT SF FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;38605812.74
FI;32.158.403/0001-50;CHIKINHO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-06-30;16750025.90
FI;32.158.410/0001-51;BRADESCO ASSET FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;2021-06-30;27573465.59
FI;32.158.418/0001-18;BRADESCO ASSET FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO MACRO 22;2021-06-30;11201403.36
FI;32.158.424/0001-75;BRADESCO ASSET FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ALOCAÇÃO ARROJADA;2021-06-30;12892449.93
FI;32.158.430/0001-22;BRADESCO ASSET FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES DIVIDENDOS;2021-06-30;14056083.20
FI;32.158.441/0001-02;BRADESCO ASSET FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES LONG ONLY;2021-06-30;13999219.26
FI;32.158.567/0001-87;DIAMOND TREE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-06-30;54548141.79
FI;32.158.579/0001-01;VERSAILLES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;51289940.06
FI;32.158.590/0001-71;RESIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;9797477.58
FI;32.158.604/0001-57;VIC SAFARI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-06-30;153829292.98
FI;32.158.609/0001-80;DURGA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;17352823.45
FI;32.158.806/0001-07;G5 VEGAS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;30342354.47
FI;32.158.821/0001-47;G5 SUNSET FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;27393012.05
FI;32.158.830/0001-38;G5 VERMILION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;35624702.47
FI;32.159.273/0001-70;GRÉCIA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;2021-06-30;65974694.68
FI;32.159.294/0001-95;CB FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;511318920.47
FI;32.159.627/0001-86;INFINITY MAGNUS LONG BIAS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;8850983.42
FI;32.159.646/0001-02;ALPE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;73435672.11
FI;32.161.574/0001-38;BRASILPREV ABSOLUTE HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO;2021-06-30;114102468.34
FI;32.161.775/0001-35;BRASILPREV AZ QUEST MULTI FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO;2021-06-30;206526319.90
FI;32.161.826/0001-29;BB PREVIDENCIÁRIO RENDA FIXA IRF-M 1+ FUNDO DE INVESTIMENTO;2021-06-30;262066832.28
FI;32.162.706/0001-46;IBIUNA PREVIDÊNCIA ITAÚ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;343563029.07
FI;32.162.733/0001-19;IBIUNA I PREVIDÊNCIA ITAÚ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;181354338.94
FI;32.162.739/0001-96;MCCP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-06-30;17186162.51
FI;32.162.746/0001-98;ABSOLUTE PREVIDENCIÁRIO ITAÚ MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;1741501399.95
FI;32.162.764/0001-70;ABSOLUTE PREVIDENCIÁRIO ITAÚ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;1638136519.18
FI;32.162.772/0001-16;ABSOLUTE I PREVIDENCIÁRIO ITAÚ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;106750765.09
FI;32.162.788/0001-29;PORTO SEGURO PRUDENCIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO;2021-06-30;192484707.88
FI;32.163.162/0001-37;BB AÇÕES BRL EQUITIES PRIVATE INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO EM COTAS DE FI;2021-06-30;261242432.55
FI;32.179.530/0001-35;G5 CRUZ DE MALTA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;30027875.02
FI;32.179.544/0001-59;JUCI FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;35055069.00
FI;32.179.560/0001-41;CADEJO FUNDO DE INVESTIMENTO DE ACOES INVESTIMENTO NO EXTERIOR;2021-06-30;75189889.99
FI;32.186.114/0001-64;KOI FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;2021-06-30;146298828.99
FI;32.186.273/0001-69;CSHG SERIEMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;42064070.88
FI;32.186.338/0001-76;CSHG PJS FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;43816238.94
FI;32.190.534/0001-14;FEEDER VELT 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-06-30;108767398.58
FI;32.190.541/0001-16;BNP PARIBAS GUITAR FIM CP IE;2021-06-30;59810006.89
FI;32.190.547/0001-93;BRADESCO FIC FIM CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR MSOL;2021-06-30;35257161.98
FI;32.190.556/0001-84;FEEDER TRUXT VALOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-06-30;113883946.56
FI;32.196.576/0001-62;BB ORTA MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CRÉDITO PRIVADO;2021-06-30;75246091.51
